Target ID,Iteration,EMP voltage [V],Glitch offset [ns],Glitch width [ns],xPos [mm],yPos [mm],zPos [mm],Peak Voltage Chip Shouter,Peak Voltage Probe,Peak Width,Area under pulse,Rawdata Filename
,9,200,20,80,74,163,12,171819.97,2436.3992,111,418449.12,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_74,163,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,75,163,12,172994.12,2093.9333,114,363096.84,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,163,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,75,163,12,172602.73,2103.7183,114,365009.78,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,163,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,75,163,12,168688.84,2045.0098,113,354955.97,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,163,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,75,163,12,174951.08,2123.2876,113,368679.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,163,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,75,163,12,171819.97,2084.1487,111,359858.12,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,163,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,75,163,12,171819.97,2093.9333,110,364114.47,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,163,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,75,163,12,175342.47,2123.2876,111,366453.03,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,163,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,75,163,12,171037.19,2084.1487,111,361193.72,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,163,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,75,163,12,172211.34,2084.1487,115,360836.6,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,163,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,75,163,12,173385.53,2113.503,111,364354.22,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_75,163,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,76,163,12,171819.97,1729.9413,116,297612.53,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,163,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,76,163,12,174168.3,1753.4247,114,302876.72,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,163,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,76,163,12,170645.8,1726.0273,115,298115.47,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,163,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,76,163,12,171037.19,1722.1135,115,299201.56,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,163,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,76,163,12,173776.9,1749.5107,117,303976.53,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,163,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,76,163,12,171037.19,1722.1135,113,294283.75,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,163,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,76,163,12,173385.53,1745.5969,114,300530.34,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,163,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,76,163,12,173385.53,1745.5969,114,299773.0,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,163,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,76,163,12,168688.84,1710.3718,114,296418.8,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,163,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,76,163,12,174168.3,1761.2524,113,301070.47,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_76,163,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,77,163,12,170645.8,1354.2074,115,236643.84,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,163,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,77,163,12,172602.73,1373.7769,113,241405.1,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,163,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,77,163,12,173776.9,1369.863,114,239056.75,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,163,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,77,163,12,169471.62,1338.5519,116,235217.22,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,163,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,77,163,12,174951.08,1389.4325,114,241888.47,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,163,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,77,163,12,172211.34,1369.863,112,236939.34,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,163,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,77,163,12,169471.62,1346.3796,114,233829.77,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,163,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,77,163,12,173776.9,1385.5186,111,236872.8,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,163,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,77,163,12,170254.39,1346.3796,116,233647.75,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,163,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,77,163,12,176125.25,1401.1742,111,239170.27,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_77,163,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,78,163,12,171819.97,998.043,115,177052.84,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,163,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,78,163,12,171819.97,1005.87085,114,175884.56,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,163,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,78,163,12,171819.97,998.043,116,176506.86,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,163,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,78,163,12,172994.12,1005.87085,116,179017.61,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,163,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,78,163,12,168688.84,982.38745,116,171209.39,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,163,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,78,163,12,175342.47,1013.6986,117,178117.4,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,163,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,78,163,12,171819.97,998.043,116,176964.77,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,163,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,78,163,12,170254.39,994.12915,115,176005.86,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,163,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,78,163,12,173776.9,1021.5264,113,179103.72,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,163,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,78,163,12,171037.19,994.12915,116,176043.05,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_78,163,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,79,163,12,169863.0,653.62036,116,112326.8,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,163,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,79,163,12,174951.08,675.1468,115,115112.53,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,163,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,79,163,12,171037.19,657.53424,114,113392.37,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,163,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,79,163,12,175342.47,677.1037,113,115430.52,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,163,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,79,163,12,171819.97,663.4051,116,113892.36,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,163,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,79,163,12,170254.39,653.62036,116,111812.13,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,163,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,79,163,12,175342.47,673.1898,115,114130.13,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,163,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,79,163,12,171819.97,659.4912,115,112350.28,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,163,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,79,163,12,168688.84,651.6634,114,111916.83,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,163,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,79,163,12,174168.3,673.1898,115,114785.72,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_79,163,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,80,163,12,169863.0,369.863,115,64462.816,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_80,163,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,80,163,12,174951.08,379.64774,115,66128.18,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_80,163,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,80,163,12,170645.8,369.863,117,64809.195,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_80,163,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,80,163,12,175342.47,379.64774,117,66075.836,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_80,163,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,80,163,12,171819.97,372.79843,118,65055.277,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_80,163,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,80,163,12,169471.62,368.88455,116,64869.37,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_80,163,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,80,163,12,173776.9,378.66928,116,66010.766,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_80,163,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,80,163,12,173385.53,378.66928,113,65254.89,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_80,163,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,80,163,12,169863.0,369.863,116,64770.55,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_80,163,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,80,163,12,172602.73,374.75537,115,64928.082,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_80,163,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,81,163,12,172994.12,116.24266,125,22094.715,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_81,163,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,81,163,12,171037.19,114.6771,127,21931.31,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_81,163,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,81,163,12,171428.58,114.6771,126,21683.562,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_81,163,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,81,163,12,174168.3,116.63405,127,22188.258,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_81,163,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,81,163,12,172211.34,115.459885,126,21979.453,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_81,163,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,81,163,12,168688.84,112.72015,128,21594.52,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_81,163,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,81,163,12,173776.9,116.63405,125,22074.56,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_81,163,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,81,163,12,174168.3,116.63405,125,21999.412,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_81,163,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,81,163,12,170254.39,113.50294,125,21742.27,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_81,163,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,81,163,12,174951.08,117.41683,125,22393.934,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_81,163,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,51,164,12,168688.84,571.4286,113,97112.52,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_51,164,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,51,164,12,174559.69,592.955,113,99815.07,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_51,164,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,51,164,12,172211.34,581.2133,114,98515.664,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_51,164,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,51,164,12,168688.84,571.4286,113,96992.164,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_51,164,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,51,164,12,173776.9,587.08417,113,98692.766,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_51,164,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,51,164,12,170254.39,575.34247,115,97965.76,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_51,164,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,51,164,12,175342.47,594.9119,110,98943.25,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_51,164,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,51,164,12,172602.73,585.1272,113,98955.96,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_51,164,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,51,164,12,168688.84,575.34247,113,97644.81,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_51,164,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,51,164,12,173776.9,587.08417,114,99409.98,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_51,164,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,52,164,12,168688.84,816.047,116,137458.89,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_52,164,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,52,164,12,174559.69,851.27203,113,141335.62,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_52,164,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,52,164,12,170254.39,823.87476,115,138451.08,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_52,164,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,52,164,12,174559.69,851.27203,113,141119.38,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_52,164,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,52,164,12,171819.97,833.6595,112,139015.66,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_52,164,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,52,164,12,174951.08,849.31506,115,141872.8,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_52,164,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,52,164,12,172211.34,835.61646,113,139568.5,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_52,164,12_6.csv' mode='w' encoding='utf-8'>"
,7,200,20,80,52,164,12,168297.47,819.9609,113,137715.27,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_52,164,12_7.csv' mode='w' encoding='utf-8'>"
,8,200,20,80,52,164,12,174951.08,851.27203,113,141130.14,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_52,164,12_8.csv' mode='w' encoding='utf-8'>"
,9,200,20,80,52,164,12,174951.08,849.31506,113,141294.53,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_52,164,12_9.csv' mode='w' encoding='utf-8'>"
,0,200,20,80,53,164,12,174168.3,1131.1155,113,197569.48,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_53,164,12_0.csv' mode='w' encoding='utf-8'>"
,1,200,20,80,53,164,12,171428.58,1111.546,115,196892.36,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_53,164,12_1.csv' mode='w' encoding='utf-8'>"
,2,200,20,80,53,164,12,171428.58,1099.8043,118,192996.1,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_53,164,12_2.csv' mode='w' encoding='utf-8'>"
,3,200,20,80,53,164,12,173776.9,1119.3738,115,194585.12,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_53,164,12_3.csv' mode='w' encoding='utf-8'>"
,4,200,20,80,53,164,12,170645.8,1099.8043,116,192088.06,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_53,164,12_4.csv' mode='w' encoding='utf-8'>"
,5,200,20,80,53,164,12,170254.39,1099.8043,115,194035.22,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_53,164,12_5.csv' mode='w' encoding='utf-8'>"
,6,200,20,80,53,164,12,174559.69,1135.0293,112,194818.0,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_3cmxyPlane10mm\\20231102-134541\\raw_dumps\\200V\\width_80\\200_53,164,12_6.csv' mode='w' encoding='utf-8'>"
